Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
4.380841121495327,53.57922155757775,63.70374519911787,111.01622615549678,70.27882335157513,180.66112368971872,177.25429987992914,184.58389986678347,216.16796259680063,"0.486, 0.238","0.508, 0.279","0.550, 0.275","0.598, 0.329","0.518, 0.523","0.496, 0.529","0.537, 0.702","0.496, 0.723","0.576, 0.254","0.605, 0.282","0.540, 0.862","0.403, 0.851","0.553, 0.180"
4.453855140186915,47.92886167342032,54.51335968477927,125.01145553166853,59.312647183727734,179.25734218908602,177.7281700021426,185.91510150635938,217.9858061696759,"0.490, 0.237","0.508, 0.263","0.553, 0.283","0.597, 0.332","0.519, 0.522","0.499, 0.527","0.539, 0.702","0.500, 0.723","0.594, 0.269","0.605, 0.266","0.541, 0.862","0.402, 0.849","0.559, 0.169"
4.526869158878505,39.00308147930781,52.300797910195406,91.16614565396154,52.67866526808255,178.35939222433518,178.4357267857355,188.07123288715312,217.2774308929579,"0.490, 0.237","0.513, 0.256","0.543, 0.290","0.600, 0.329","0.519, 0.522","0.502, 0.527","0.542, 0.702","0.499, 0.723","0.575, 0.260","0.604, 0.249","0.541, 0.862","0.401, 0.848","0.556, 0.169"
4.599883177570093,34.48527107040004,56.215401218194394,88.47916093307175,53.2496523863208,179.01401620463662,179.535938740631,188.50500568205834,216.55046840762552,"0.490, 0.237","0.516, 0.256","0.540, 0.295","0.601, 0.318","0.522, 0.523","0.505, 0.527","0.544, 0.703","0.500, 0.723","0.579, 0.259","0.600, 0.241","0.541, 0.862","0.401, 0.848","0.556, 0.167"
4.672897196261682,26.386956114914668,59.782772051667116,87.12251594916387,50.08656296263952,179.6366858933999,180.5042312902467,188.74193686587452,215.54965035772565,"0.491, 0.237","0.518, 0.252","0.533, 0.302","0.607, 0.309","0.523, 0.524","0.508, 0.528","0.545, 0.705","0.499, 0.723","0.574, 0.272","0.598, 0.239","0.540, 0.862","0.401, 0.848","0.557, 0.163"
4.745911214953271,24.46217372463487,59.54488867090414,75.01779989850581,48.61235297530102,179.97728908819337,181.38051900342663,189.3446283018865,214.1954549764068,"0.491, 0.237","0.519, 0.249","0.532, 0.305","0.608, 0.306","0.525, 0.524","0.509, 0.527","0.546, 0.705","0.497, 0.723","0.574, 0.262","0.597, 0.233","0.539, 0.862","0.401, 0.847","0.555, 0.160"
4.818925233644859,22.954277564492045,55.83807404624773,52.12559871523315,51.20381137832251,179.88646730289398,182.28595520332237,189.4517256630881,213.91708326699217,"0.495, 0.237","0.519, 0.246","0.531, 0.302","0.605, 0.308","0.527, 0.524","0.511, 0.527","0.547, 0.705","0.498, 0.722","0.553, 0.249","0.602, 0.239","0.539, 0.862","0.401, 0.846","0.555, 0.158"
4.891939252336448,33.69861762773713,54.2804424645034,60.15617155636926,53.854703111488966,179.9216572259244,182.89944640741726,189.1759536671298,212.77969419099395,"0.500, 0.237","0.518, 0.246","0.554, 0.303","0.604, 0.311","0.529, 0.523","0.511, 0.526","0.547, 0.706","0.496, 0.722","0.573, 0.252","0.605, 0.241","0.538, 0.863","0.401, 0.846","0.555, 0.160"
4.964953271028036,35.8888785913404,54.88016582223313,67.38149172271373,58.46076520007925,179.58926737250712,182.65024231391948,188.8206826982924,212.04441200453374,"0.506, 0.237","0.519, 0.247","0.571, 0.312","0.606, 0.312","0.531, 0.522","0.510, 0.524","0.548, 0.706","0.495, 0.721","0.598, 0.258","0.613, 0.245","0.538, 0.864","0.402, 0.846","0.555, 0.157"
5.037967289719626,48.19804142870344,56.421941105104835,74.10535274216868,63.30268640061929,179.85854435719548,182.91122966177426,187.49763556723224,211.37116754953271,"0.519, 0.238","0.517, 0.249","0.600, 0.302","0.604, 0.310","0.536, 0.522","0.510, 0.522","0.548, 0.706","0.495, 0.718","0.617, 0.261","0.612, 0.252","0.538, 0.864","0.402, 0.846","0.554, 0.153"
5.110981308411215,51.84155946786067,57.0199934264352,74.33609784474467,80.20199695753442,178.6296005108268,183.8673468304375,186.8537495543219,208.33186796023364,"0.532, 0.239","0.516, 0.250","0.604, 0.293","0.603, 0.310","0.540, 0.522","0.509, 0.521","0.549, 0.706","0.492, 0.713","0.618, 0.258","0.621, 0.270","0.538, 0.864","0.402, 0.848","0.554, 0.155"
5.183995327102803,56.26679425813944,51.617908989108926,41.95768356408548,90.67595036383756,179.8220587111589,186.27322188783268,186.3615520636579,202.70646419732492,"0.529, 0.238","0.513, 0.250","0.594, 0.278","0.601, 0.323","0.541, 0.522","0.508, 0.521","0.549, 0.706","0.484, 0.710","0.566, 0.184","0.637, 0.281","0.538, 0.864","0.402, 0.852","0.553, 0.155"
5.257009345794392,1.9154572765962594,48.09241527999637,173.74492260109102,101.34352339081914,182.9154238074624,189.56584341419094,185.27897251533437,197.3668499400816,"0.524, 0.239","0.505, 0.253","0.529, 0.362","0.598, 0.334","0.545, 0.522","0.507, 0.521","0.549, 0.703","0.477, 0.709","0.543, 0.453","0.646, 0.297","0.538, 0.864","0.403, 0.857","0.551, 0.148"
5.330023364485981,2.0396327540386223,45.8896438581374,100.23858444811906,115.75015033980569,181.57082555115923,191.82841758524796,185.41254218478758,194.14192795243912,"0.536, 0.241","0.496, 0.258","0.545, 0.353","0.585, 0.339","0.548, 0.522","0.505, 0.521","0.551, 0.701","0.472, 0.707","0.623, 0.361","0.650, 0.313","0.538, 0.863","0.404, 0.860","0.546, 0.147"
5.40303738317757,13.611057538293014,42.76047559123542,108.31179724410357,126.35135320395946,180.2875396588573,193.3943631839193,185.98721129858873,191.1689978260125,"0.542, 0.244","0.488, 0.261","0.570, 0.351","0.575, 0.346","0.548, 0.524","0.501, 0.522","0.551, 0.702","0.467, 0.707","0.642, 0.356","0.654, 0.333","0.538, 0.862","0.404, 0.863","0.543, 0.149"
5.476051401869158,17.192583526560455,39.31216268932858,117.56419489982483,130.4172648468647,180.28752541896557,194.70380235948514,185.62952199804297,188.72601055690976,"0.545, 0.247","0.483, 0.263","0.580, 0.355","0.567, 0.354","0.549, 0.524","0.499, 0.523","0.551, 0.704","0.462, 0.707","0.645, 0.366","0.652, 0.350","0.538, 0.862","0.405, 0.865","0.541, 0.147"
5.549065420560747,16.83083058676969,34.85831374907743,118.04436034567333,134.11332845223345,180.4722966411124,195.8223709191933,185.10022724741836,187.14406323492145,"0.551, 0.250","0.477, 0.263","0.588, 0.369","0.556, 0.359","0.552, 0.525","0.497, 0.524","0.552, 0.709","0.459, 0.708","0.649, 0.381","0.646, 0.367","0.538, 0.862","0.406, 0.866","0.539, 0.146"
5.622079439252336,16.240283896148235,30.757632449168856,133.72283430926336,138.6178349376012,180.35387755702513,196.49518943800228,185.16198499079456,185.4855096456996,"0.554, 0.252","0.474, 0.263","0.590, 0.376","0.547, 0.365","0.553, 0.526","0.495, 0.526","0.552, 0.714","0.456, 0.712","0.639, 0.402","0.640, 0.388","0.537, 0.862","0.407, 0.866","0.532, 0.140"
5.6950934579439245,15.526828666967257,26.105168811145035,138.90706952040674,139.96147920543916,179.5636598763906,197.24962856536555,185.48368524075065,184.8060315586706,"0.557, 0.253","0.469, 0.263","0.591, 0.381","0.533, 0.369","0.553, 0.527","0.493, 0.527","0.552, 0.718","0.454, 0.714","0.637, 0.412","0.622, 0.399","0.537, 0.863","0.408, 0.867","0.528, 0.136"
5.768107476635514,14.201185627534887,20.3200031019241,148.72903646496906,135.78822942919004,179.1324145997774,198.492484699556,186.07766836510865,183.14408500435042,"0.560, 0.254","0.464, 0.263","0.589, 0.379","0.517, 0.370","0.554, 0.528","0.492, 0.528","0.553, 0.724","0.450, 0.718","0.636, 0.427","0.608, 0.402","0.537, 0.863","0.409, 0.867","0.526, 0.135"
5.841121495327102,12.254602253784567,14.585639648739981,165.84226873834083,135.26004857895754,178.78976913103293,199.20916733248475,186.37473027638134,182.39275122454572,"0.563, 0.254","0.459, 0.262","0.587, 0.384","0.502, 0.372","0.555, 0.527","0.491, 0.528","0.553, 0.724","0.449, 0.718","0.617, 0.450","0.600, 0.415","0.537, 0.863","0.410, 0.867","0.524, 0.133"
5.9141355140186915,12.956505920664853,11.76081886996081,182.1458447405397,142.2288470691007,178.4156637348963,198.99478588004746,186.57644579166237,182.20420828397062,"0.563, 0.254","0.457, 0.258","0.587, 0.377","0.495, 0.372","0.554, 0.525","0.490, 0.526","0.554, 0.723","0.449, 0.717","0.599, 0.451","0.589, 0.433","0.537, 0.863","0.411, 0.867","0.523, 0.132"
5.98714953271028,13.62585437452101,7.349045372280558,190.63393833707414,144.21535981290975,178.063310369013,198.0342015881113,186.71042247335737,182.48452219359388,"0.563, 0.254","0.455, 0.253","0.588, 0.374","0.484, 0.369","0.554, 0.525","0.487, 0.525","0.554, 0.722","0.448, 0.717","0.589, 0.453","0.574, 0.445","0.537, 0.863","0.411, 0.867","0.521, 0.127"
6.060163551401868,14.098025900543007,3.275363728648371,197.1934387838207,148.90530512244405,177.79876008454377,197.93235248288417,187.05512832666327,182.18623969324477,"0.563, 0.254","0.453, 0.250","0.588, 0.371","0.474, 0.368","0.553, 0.524","0.485, 0.523","0.554, 0.721","0.447, 0.715","0.580, 0.467","0.552, 0.458","0.536, 0.863","0.411, 0.866","0.519, 0.125"
6.133177570093458,13.75821487258787,0.1903434475054517,201.31682867713124,152.0756390775904,177.95957467503723,197.4961176782604,186.26915846558933,181.866511417537,"0.563, 0.253","0.452, 0.250","0.588, 0.371","0.466, 0.371","0.553, 0.520","0.483, 0.519","0.553, 0.714","0.446, 0.713","0.570, 0.475","0.531, 0.467","0.536, 0.861","0.411, 0.867","0.520, 0.126"
6.206191588785046,13.906719616276543,3.290916213678119,205.4452109531211,158.414123165897,177.84916498812956,197.249992463678,186.24278747837704,181.5608922121769,"0.563, 0.252","0.451, 0.249","0.587, 0.370","0.458, 0.377","0.553, 0.512","0.482, 0.515","0.553, 0.711","0.445, 0.709","0.563, 0.472","0.509, 0.486","0.536, 0.861","0.411, 0.867","0.519, 0.126"
6.279205607476635,14.526994324437743,8.732076263099803,208.554250517089,156.25359590483936,176.98253572373775,195.76616644004073,186.12362010297045,181.29168628686404,"0.562, 0.251","0.450, 0.247","0.587, 0.369","0.444, 0.379","0.550, 0.509","0.477, 0.511","0.551, 0.711","0.443, 0.705","0.559, 0.464","0.488, 0.495","0.536, 0.859","0.411, 0.867","0.514, 0.125"
6.352219626168224,15.062033627978884,12.867375488561139,210.91510743061235,155.76847508515948,175.94918918672093,195.8608868554067,186.70099115193216,180.49919732901517,"0.562, 0.251","0.447, 0.247","0.587, 0.369","0.431, 0.382","0.548, 0.510","0.475, 0.512","0.551, 0.713","0.442, 0.706","0.556, 0.459","0.466, 0.493","0.536, 0.859","0.412, 0.867","0.512, 0.123"
6.425233644859812,15.299521459446993,15.176796823903263,212.45729181281263,160.92585063887367,175.20347095466204,196.50411757180123,186.95314212965604,179.87906026204607,"0.561, 0.251","0.443, 0.247","0.586, 0.370","0.423, 0.382","0.546, 0.511","0.474, 0.512","0.551, 0.714","0.440, 0.706","0.554, 0.456","0.443, 0.492","0.537, 0.859","0.413, 0.866","0.509, 0.121"
6.4982476635514015,15.294915604071667,16.274846928798205,212.8378974344797,169.31813998929985,175.27577045141445,197.2341664845166,186.46103086878617,178.7643642276957,"0.561, 0.250","0.440, 0.248","0.586, 0.370","0.419, 0.381","0.546, 0.511","0.473, 0.512","0.550, 0.714","0.438, 0.706","0.554, 0.454","0.422, 0.494","0.537, 0.859","0.413, 0.866","0.507, 0.122"
6.57126168224299,15.628515519057416,17.05802773159646,212.17426563101498,172.7184742182221,174.48694335112734,197.08652240629522,186.43242360487034,178.3447407852113,"0.561, 0.251","0.439, 0.248","0.586, 0.371","0.415, 0.381","0.544, 0.511","0.471, 0.513","0.550, 0.714","0.437, 0.707","0.556, 0.453","0.409, 0.493","0.538, 0.859","0.413, 0.866","0.504, 0.127"
6.644275700934579,15.96292990942435,17.753185160947762,211.37263314991426,178.12922074077082,174.68846464211447,197.10828317342916,185.21493993913234,178.74892086815314,"0.560, 0.251","0.436, 0.248","0.586, 0.371","0.412, 0.380","0.543, 0.510","0.470, 0.513","0.548, 0.712","0.437, 0.707","0.558, 0.453","0.395, 0.489","0.539, 0.860","0.413, 0.866","0.502, 0.135"
6.717289719626168,16.39493520985336,18.405529633989016,210.6664684577751,182.72609209640933,175.15089836306612,197.6555979307564,184.08072525796334,178.23241514162012,"0.558, 0.251","0.432, 0.248","0.585, 0.371","0.408, 0.379","0.542, 0.510","0.469, 0.514","0.546, 0.712","0.435, 0.707","0.559, 0.452","0.383, 0.484","0.539, 0.860","0.413, 0.866","0.497, 0.141"
6.790303738317757,17.45583696556585,19.165229553385352,210.04995137685043,186.65187970610077,174.1075827544314,196.48018554814908,184.3809010434099,178.38798519955364,"0.555, 0.251","0.430, 0.249","0.584, 0.370","0.403, 0.379","0.538, 0.511","0.465, 0.514","0.545, 0.712","0.434, 0.707","0.560, 0.452","0.368, 0.484","0.539, 0.860","0.413, 0.866","0.493, 0.141"
6.863317757009346,19.486217042564586,18.9178871629855,209.6968122762196,189.2645568090067,172.20102551376914,194.6974735453616,184.75645484202335,178.88544997145112,"0.552, 0.252","0.428, 0.250","0.584, 0.369","0.400, 0.378","0.532, 0.511","0.459, 0.514","0.543, 0.710","0.432, 0.707","0.562, 0.450","0.361, 0.479","0.540, 0.860","0.413, 0.866","0.490, 0.142"
6.936331775700934,20.679180465113735,18.686114947965734,209.86464997275294,192.79419476706389,172.3776119095906,194.05807345082061,183.3588205257605,179.05787485308065,"0.550, 0.252","0.425, 0.253","0.584, 0.369","0.399, 0.378","0.530, 0.510","0.456, 0.514","0.540, 0.704","0.431, 0.706","0.564, 0.449","0.354, 0.474","0.540, 0.859","0.413, 0.865","0.487, 0.146"
7.009345794392523,22.682218982663024,17.965474637924622,209.82509827499612,194.99435480181629,170.92870061439254,192.1986931323598,182.45828829761223,180.22835049137032,"0.548, 0.254","0.423, 0.256","0.584, 0.369","0.397, 0.378","0.524, 0.511","0.451, 0.515","0.536, 0.703","0.430, 0.706","0.566, 0.450","0.352, 0.467","0.540, 0.859","0.413, 0.866","0.484, 0.155"
7.082359813084111,23.854558283921385,17.657280132968832,210.03893398607985,197.10239033727103,171.1268002505941,192.05155311571414,181.56128008492402,179.55017508309123,"0.545, 0.256","0.420, 0.261","0.584, 0.370","0.396, 0.379","0.522, 0.513","0.448, 0.517","0.534, 0.704","0.428, 0.707","0.567, 0.453","0.353, 0.458","0.539, 0.859","0.413, 0.866","0.479, 0.156"
7.155373831775701,24.920659560872945,16.2811299318767,208.67743613632348,200.46243984170226,169.07648360428476,190.9288597436583,182.0381349800369,179.50374252314091,"0.543, 0.257","0.417, 0.263","0.582, 0.371","0.396, 0.379","0.515, 0.518","0.443, 0.519","0.531, 0.704","0.426, 0.709","0.567, 0.460","0.352, 0.451","0.539, 0.859","0.413, 0.866","0.475, 0.158"
7.228387850467289,24.767710796127353,16.314478435905844,207.01773109283354,201.0055817153988,169.69887695128114,190.75128968396993,181.33303123029472,178.40509663536494,"0.540, 0.258","0.416, 0.266","0.580, 0.372","0.394, 0.380","0.514, 0.519","0.440, 0.519","0.528, 0.699","0.423, 0.709","0.567, 0.465","0.352, 0.447","0.537, 0.855","0.413, 0.866","0.472, 0.158"
7.301401869158878,24.665063828693768,16.708820109274363,205.3541865621456,201.26503201400777,169.77314956134512,190.92692934230234,181.23988517506396,177.09504630635573,"0.537, 0.258","0.413, 0.267","0.577, 0.373","0.391, 0.381","0.512, 0.519","0.438, 0.519","0.526, 0.693","0.420, 0.709","0.567, 0.470","0.352, 0.443","0.536, 0.855","0.413, 0.865","0.467, 0.160"
7.374415887850467,23.546488456249786,16.583017702300335,202.33287449971473,200.18496885473257,169.6159518033008,191.25287134053448,181.43740196621258,175.39218356319464,"0.535, 0.259","0.412, 0.268","0.573, 0.376","0.389, 0.382","0.510, 0.519","0.436, 0.519","0.525, 0.694","0.417, 0.709","0.566, 0.478","0.354, 0.439","0.535, 0.853","0.414, 0.864","0.458, 0.160"
7.447429906542055,22.586678230257885,16.800419889752373,199.43890955306608,196.0650417052736,168.85479698939156,191.02167444166727,182.18095369856468,174.552126294523,"0.532, 0.259","0.409, 0.269","0.569, 0.377","0.386, 0.383","0.507, 0.520","0.433, 0.520","0.524, 0.695","0.414, 0.708","0.564, 0.481","0.358, 0.437","0.534, 0.851","0.414, 0.863","0.455, 0.164"
7.520443925233645,21.482565422992845,17.06447928213761,196.95267778254677,192.17538456860055,167.80496625511944,190.82248148575258,182.20427744862238,173.4374541411867,"0.530, 0.259","0.408, 0.270","0.564, 0.380","0.383, 0.388","0.503, 0.521","0.430, 0.520","0.522, 0.698","0.411, 0.708","0.561, 0.486","0.360, 0.438","0.533, 0.850","0.414, 0.863","0.452, 0.164"
7.593457943925233,20.906166635534124,16.570196305312727,195.70493271601276,185.77621984253705,166.789200627512,189.5786016901374,181.71026552210262,173.96075550321927,"0.527, 0.259","0.407, 0.270","0.559, 0.381","0.382, 0.387","0.498, 0.522","0.427, 0.521","0.520, 0.699","0.411, 0.708","0.557, 0.487","0.365, 0.439","0.533, 0.851","0.414, 0.862","0.448, 0.164"
7.666471962616822,20.08567253071213,16.486881194458196,194.24560994749362,172.95371941885972,166.43483860749467,188.926972149475,181.3292005309802,173.91402970007692,"0.525, 0.259","0.404, 0.270","0.555, 0.382","0.380, 0.386","0.495, 0.522","0.424, 0.521","0.518, 0.701","0.410, 0.708","0.554, 0.489","0.376, 0.429","0.534, 0.851","0.414, 0.861","0.444, 0.168"
7.739485981308411,19.10420582470945,14.892957751914937,193.12635837446496,152.74690890583557,165.30739154422326,188.82166102908704,181.85115281112417,173.99890778050656,"0.523, 0.259","0.402, 0.270","0.550, 0.384","0.381, 0.386","0.492, 0.523","0.423, 0.522","0.518, 0.701","0.409, 0.708","0.549, 0.491","0.391, 0.418","0.534, 0.851","0.414, 0.861","0.443, 0.170"
7.812499999999999,18.2585096211783,15.080815756052306,192.56978110896893,123.82576907237612,164.4939766416992,188.45146095432773,182.6083643597278,174.52142074182706,"0.521, 0.259","0.400, 0.271","0.547, 0.385","0.379, 0.386","0.490, 0.523","0.421, 0.523","0.518, 0.702","0.409, 0.708","0.545, 0.492","0.397, 0.403","0.535, 0.852","0.414, 0.862","0.441, 0.169"
7.885514018691588,17.685938964014,15.480313014449102,192.88993045043085,79.20219155965071,165.33212548203244,188.42870879030752,182.22616979946798,174.45958868100936,"0.519, 0.260","0.399, 0.272","0.545, 0.385","0.377, 0.386","0.491, 0.522","0.420, 0.523","0.518, 0.701","0.409, 0.708","0.542, 0.491","0.402, 0.386","0.535, 0.852","0.414, 0.862","0.441, 0.168"
7.958528037383177,17.300202591623453,15.888776001448067,193.8251843853657,47.02944276454288,166.02094850499364,188.46520640312727,181.51631717406175,174.05144730634697,"0.517, 0.260","0.396, 0.272","0.543, 0.385","0.374, 0.387","0.491, 0.522","0.418, 0.523","0.517, 0.700","0.407, 0.708","0.539, 0.490","0.402, 0.369","0.535, 0.852","0.414, 0.862","0.439, 0.168"
8.031542056074766,17.093560307225655,17.37136611642991,194.14344005948382,34.039407498341546,165.78973015329805,187.84420917884177,181.0791431284141,173.67180878014793,"0.516, 0.259","0.396, 0.272","0.541, 0.385","0.370, 0.386","0.489, 0.521","0.416, 0.523","0.515, 0.700","0.406, 0.709","0.536, 0.490","0.398, 0.360","0.535, 0.852","0.414, 0.862","0.436, 0.168"
8.104556074766355,17.348311807266956,20.040859912296106,194.70518133710894,27.285952142179358,165.37583016281258,187.20120519145544,180.79581246467978,173.86111932939016,"0.514, 0.259","0.395, 0.272","0.540, 0.385","0.362, 0.388","0.487, 0.522","0.414, 0.524","0.514, 0.702","0.405, 0.710","0.533, 0.490","0.389, 0.360","0.535, 0.852","0.414, 0.862","0.436, 0.168"
8.177570093457943,17.566252873375905,20.073952816316154,195.33098545465128,13.323724750892056,165.22671519545773,187.0538059619458,180.42038514054667,173.1077978999045,"0.513, 0.260","0.395, 0.272","0.539, 0.385","0.361, 0.389","0.485, 0.522","0.413, 0.524","0.513, 0.703","0.403, 0.710","0.532, 0.489","0.379, 0.357","0.535, 0.853","0.414, 0.862","0.434, 0.169"
8.250584112149532,18.14295258348643,21.916599163705996,195.62358824127503,3.8253126600295637,164.87654204828846,186.91930490223342,180.32486674173492,172.7111159695893,"0.512, 0.260","0.395, 0.272","0.539, 0.386","0.356, 0.390","0.484, 0.522","0.412, 0.524","0.512, 0.705","0.402, 0.710","0.532, 0.488","0.371, 0.354","0.535, 0.857","0.413, 0.862","0.435, 0.169"
8.323598130841122,18.23599452146126,22.67174811813517,195.39152723222142,9.728473012408424,164.93126362286407,187.19697686302422,180.0837204456329,172.76100999180105,"0.511, 0.261","0.392, 0.273","0.538, 0.385","0.354, 0.387","0.483, 0.523","0.411, 0.526","0.511, 0.707","0.402, 0.711","0.532, 0.484","0.358, 0.361","0.535, 0.858","0.413, 0.862","0.435, 0.169"
8.396612149532709,18.699854806278186,24.105015503523255,195.60295311092372,29.088006453509312,164.486756527893,186.97382258661884,180.1456492223504,172.94247962601983,"0.510, 0.261","0.391, 0.273","0.537, 0.385","0.353, 0.379","0.481, 0.523","0.410, 0.527","0.511, 0.707","0.402, 0.711","0.532, 0.483","0.351, 0.366","0.535, 0.858","0.413, 0.862","0.435, 0.170"
8.469626168224298,19.10559265084817,26.339142409033904,195.601911520391,179.58325549544392,164.9186999249369,187.49392775231942,179.85169801079516,172.76595516424214,"0.509, 0.261","0.389, 0.273","0.537, 0.381","0.350, 0.373","0.481, 0.523","0.410, 0.528","0.510, 0.708","0.401, 0.711","0.532, 0.479","0.346, 0.382","0.535, 0.858","0.413, 0.861","0.435, 0.170"
8.542640186915888,19.12285438804689,30.626038613096885,195.38286901281776,142.05767707809684,165.73865793820352,187.23522583978607,179.15153242741852,173.84808498845854,"0.508, 0.261","0.386, 0.274","0.536, 0.380","0.342, 0.368","0.482, 0.524","0.411, 0.530","0.509, 0.708","0.405, 0.707","0.533, 0.477","0.351, 0.411","0.534, 0.856","0.417, 0.857","0.435, 0.170"
8.615654205607475,19.83313802677432,32.19346537358104,195.0371677868445,136.3046849503463,164.7353785997776,187.30485149164704,180.1042996422719,173.1970371942955,"0.506, 0.261","0.384, 0.275","0.535, 0.376","0.337, 0.370","0.479, 0.530","0.409, 0.535","0.510, 0.710","0.403, 0.709","0.533, 0.476","0.354, 0.427","0.534, 0.856","0.416, 0.859","0.435, 0.171"
8.688668224299064,20.105747407922358,32.63097089930808,195.55218461674588,139.27249273323721,165.59046646115345,187.95218710382883,179.51953797893628,173.04317488870137,"0.504, 0.261","0.383, 0.276","0.535, 0.375","0.336, 0.368","0.480, 0.529","0.409, 0.535","0.509, 0.711","0.403, 0.709","0.533, 0.474","0.352, 0.429","0.534, 0.857","0.415, 0.859","0.435, 0.173"
