Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
2.0687354020687354,26.707293044658464,27.40458643845026,167.64837997506265,159.26355598458858,148.53779273698933,150.70935891134843,200.3727236683,200.53604326073764,"0.47222059965133667, 0.3904087245464325","0.40890589356422424, 0.3663022518157959","0.47966399788856506, 0.48925647139549255","0.42920947074890137, 0.48255762457847595","0.3922644257545471, 0.5843877792358398","0.3411185145378113, 0.5813224911689758","0.4146745204925537, 0.7249071002006531","0.3722437024116516, 0.7304060459136963","0.5046601295471191, 0.572795569896698","0.484504759311676, 0.5758967995643616","0.3857533037662506, 0.8694930076599121","0.34563079476356506, 0.9034453630447388","0.5108105540275574, 0.33299681544303894",-19.86133161381453,Leading Side
2.1021021021021022,26.520996006256315,27.35928802270332,167.6386996650001,158.88570684330224,148.91144757855133,150.7897568822073,200.08527284555728,200.36585578509397,"0.4729602336883545, 0.3906090259552002","0.40890565514564514, 0.3664601743221283","0.48016148805618286, 0.48926272988319397","0.4292221665382385, 0.4834463596343994","0.3932299315929413, 0.584567129611969","0.3411239981651306, 0.5813416242599487","0.4147797226905823, 0.7247008085250854","0.3719479739665985, 0.7301455140113831","0.5049649477005005, 0.5728038549423218","0.4853519797325134, 0.5769864320755005","0.38575300574302673, 0.8694027066230774","0.34555870294570923, 0.9033514261245728","0.5108171105384827, 0.3331587612628937",-19.83977212216608,Leading Side
2.135468802135469,27.724000415754382,26.97410728642893,169.9955650582238,158.09206408520976,149.0154982872506,151.1108164184344,199.99022518090425,199.59517538116043,"0.47406381368637085, 0.39086490869522095","0.40945902466773987, 0.3664454519748688","0.48321595788002014, 0.4892813265323639","0.4287101626396179, 0.48345747590065","0.3940925598144531, 0.5847829580307007","0.3411601483821869, 0.5813428163528442","0.41511207818984985, 0.7242059707641602","0.37075871229171753, 0.7300385236740112","0.506020188331604, 0.5725406408309937","0.4855527877807617, 0.5771286487579346","0.38580814003944397, 0.8693172335624695","0.34536269307136536, 0.9033312797546387","0.5108240842819214, 0.33319318294525146",-19.934813947882464,Leading Side
2.1688355021688355,28.68939033875499,26.110919436998422,171.87464289341537,156.0287691377595,148.94081072737322,151.321403909291,199.9612474623821,199.05791066291167,"0.47433608770370483, 0.39093831181526184","0.40983515977859497, 0.3662143051624298","0.48505324125289917, 0.48927727341651917","0.42714792490005493, 0.48344308137893677","0.3941486179828644, 0.5848175287246704","0.3411529064178467, 0.5812946557998657","0.4151877462863922, 0.7241057753562927","0.36996862292289734, 0.7299736738204956","0.506093442440033, 0.5715512037277222","0.4850615859031677, 0.5747985243797302","0.38593360781669617, 0.8695595860481262","0.3453436493873596, 0.9032294154167175","0.510788083076477, 0.33359554409980774",-20.002550105171707,Leading Side
2.2022022022022023,29.266276897627623,25.661673382695337,173.1182357078851,155.02463035504573,148.91606988956312,151.455094198317,199.9008386107204,198.71771662093045,"0.474775493144989, 0.39105498790740967","0.41009417176246643, 0.3661525249481201","0.48636394739151, 0.4892670214176178","0.42637768387794495, 0.4835846424102783","0.39433473348617554, 0.5849037170410156","0.3411584496498108, 0.5812852382659912","0.4152505397796631, 0.7240718007087708","0.36945903301239014, 0.729956328868866","0.5061925649642944, 0.5711585283279419","0.4850413203239441, 0.5743695497512817","0.38602855801582336, 0.869603157043457","0.345307856798172, 0.9031162261962891","0.5107782483100891, 0.3338257968425751",-20.06422791896222,Leading Side
2.235568902235569,29.195903156059515,25.758420480108025,173.4688895869334,155.85727670854828,149.47518312542238,152.09304347467102,199.50883077085336,197.9370286624561,"0.4748658537864685, 0.39108315110206604","0.40923386812210083, 0.3660319745540619","0.48666852712631226, 0.4890795350074768","0.42605656385421753, 0.48272666335105896","0.39521801471710205, 0.585011899471283","0.3411664664745331, 0.5811914205551147","0.41524797677993774, 0.7240698337554932","0.3683391213417053, 0.7299486398696899","0.5061672329902649, 0.5709345936775208","0.48367470502853394, 0.5737078785896301","0.38613155484199524, 0.869620680809021","0.34528130292892456, 0.9030988812446594","0.5105718374252319, 0.3349922299385071",-19.85384504701147,Leading Side
2.2689356022689355,29.18898031499985,25.880151849659743,173.74026593331692,156.5563283548231,149.81887718069805,152.450507405474,199.26464757088416,197.5437490925419,"0.4749380648136139, 0.39116954803466797","0.4087046980857849, 0.36588260531425476","0.486915647983551, 0.48903363943099976","0.4259873032569885, 0.4820031225681305","0.395732581615448, 0.5851477384567261","0.34118810296058655, 0.5811338424682617","0.4151858687400818, 0.7240952253341675","0.36778968572616577, 0.7299518585205078","0.5061613321304321, 0.5708473920822144","0.48289626836776733, 0.573399007320404","0.3861351013183594, 0.8695490956306458","0.3452770411968231, 0.9030760526657104","0.5103734731674194, 0.3356192111968994",-19.724410308095333,Leading Side
2.3023023023023024,29.22954182931236,26.021751804139704,173.5786171830124,156.6537593546672,150.08598520534844,153.0598122180249,198.9684321033911,197.13308676898905,"0.4749251902103424, 0.39110827445983887","0.407276451587677, 0.3655216097831726","0.4869590699672699, 0.4877607822418213","0.4254343509674072, 0.48045167326927185","0.39594942331314087, 0.5852874517440796","0.3411862552165985, 0.5811039805412292","0.41493910551071167, 0.7242463827133179","0.3671552538871765, 0.7299543023109436","0.5058414936065674, 0.5662996172904968","0.4821717143058777, 0.5701172947883606","0.38621169328689575, 0.8695063591003418","0.34517163038253784, 0.9030818939208984","0.5102313160896301, 0.3361908495426178",-19.495252248488498,Leading Side
2.335669002335669,29.332559479349445,26.04662184173109,173.7357419113985,156.6856359580541,150.20911057406093,153.42361315890508,198.8784186863469,196.9986116437302,"0.4748972952365875, 0.39108285307884216","0.40635794401168823, 0.3652473986148834","0.48709097504615784, 0.4870162904262543","0.4250105023384094, 0.47987085580825806","0.39604777097702026, 0.5853748917579651","0.3411880433559418, 0.5810467004776001","0.414834588766098, 0.7242867946624756","0.36683574318885803, 0.729958176612854","0.5056942105293274, 0.5644565224647522","0.4819648265838623, 0.5690751671791077","0.38614946603775024, 0.8694722056388855","0.34487825632095337, 0.90313321352005","0.5099810361862183, 0.33633118867874146",-19.3506960741339,Leading Side
2.369035702369036,29.36894508878093,25.39694105094067,174.23260966255333,155.8533946177257,150.57162750220354,153.95049728859965,198.6580664844136,196.9174324018641,"0.47437602281570435, 0.39107805490493774","0.4046851098537445, 0.36483556032180786","0.48696574568748474, 0.48702511191368103","0.4228832721710205, 0.47939983010292053","0.39624202251434326, 0.5855055451393127","0.3411906361579895, 0.5809736847877502","0.41462793946266174, 0.7245079278945923","0.3665980398654938, 0.7299512624740601","0.5052782297134399, 0.5648394823074341","0.48158591985702515, 0.5692011117935181","0.3861456513404846, 0.8693720102310181","0.3445258140563965, 0.9037188291549683","0.5096313953399658, 0.3365149199962616",-19.032356281645995,Leading Side
2.4024024024024024,29.47278369678696,25.002965112848894,174.66929480322298,155.3655946549337,150.82210739990123,154.20157489966988,198.41375379924088,196.83084466819795,"0.47388094663619995, 0.39108750224113464","0.4039161801338196, 0.3646478056907654","0.4868711531162262, 0.4870340824127197","0.4216967225074768, 0.47929054498672485","0.3962584137916565, 0.5855277180671692","0.3411899209022522, 0.5807373523712158","0.414381206035614, 0.7247705459594727","0.36645635962486267, 0.7299390435218811","0.5049479603767395, 0.5650779008865356","0.4811486303806305, 0.5692815184593201","0.38627538084983826, 0.8693860173225403","0.34441566467285156, 0.9039371609687805","0.5093820691108704, 0.3365037441253662",-18.874141952908083,Leading Side
2.4357691024357693,29.906856824988186,24.17637320902078,176.1048988944592,155.83316246875938,150.69927583819438,154.23217247817604,198.4734203849808,196.8123078831327,"0.4738994538784027, 0.39156535267829895","0.4041616916656494, 0.36344319581985474","0.48748451471328735, 0.4871412217617035","0.4197303354740143, 0.47409510612487793","0.39625152945518494, 0.5855312943458557","0.3412075638771057, 0.5805928111076355","0.41455474495887756, 0.7248653769493103","0.3664580285549164, 0.7298768758773804","0.5038180947303772, 0.564084529876709","0.4766622483730316, 0.5645864009857178","0.38642045855522156, 0.8697417378425598","0.3444223999977112, 0.9040147066116333","0.5091592073440552, 0.33645397424697876",-18.880754311087507,Leading Side
2.469135802469136,30.21735435414492,23.76793221951158,177.0537910294601,155.84419994293776,150.6059116215479,154.25065660582234,198.5809500105233,196.789936834086,"0.47390732169151306, 0.39189955592155457","0.4042328894138336, 0.36295193433761597","0.48792320489883423, 0.48716968297958374","0.41882577538490295, 0.4721401631832123","0.39626941084861755, 0.5855357050895691","0.34121498465538025, 0.5804911255836487","0.41474586725234985, 0.7250148057937622","0.3664591908454895, 0.7298418283462524","0.5031853318214417, 0.5634426474571228","0.47489041090011597, 0.5626752972602844","0.386440634727478, 0.8701584935188293","0.34444719552993774, 0.9041796922683716","0.5088962316513062, 0.3363945484161377",-18.884910698109216,Leading Side
2.5025025025025025,29.86607675992729,22.796734213621097,176.95875357015316,153.3683343214167,150.74475574068447,154.37014236182526,198.4745777545752,196.7339788364075,"0.4739968776702881, 0.3919047713279724","0.40383630990982056, 0.36288928985595703","0.48747992515563965, 0.4871004521846771","0.4167931079864502, 0.4725364148616791","0.39648595452308655, 0.5856507420539856","0.3412132263183594, 0.5804583430290222","0.414743036031723, 0.7252563238143921","0.3664019703865051, 0.7298205494880676","0.5020242929458618, 0.5612151026725769","0.47445136308670044, 0.5600762963294983","0.38647669553756714, 0.8703503608703613","0.3444381058216095, 0.9046252369880676","0.507675051689148, 0.33645492792129517",-18.81384910299215,Leading Side
2.5358692025358693,29.626098733115,22.44838651493677,176.78403204088812,152.57233156215034,150.5687953928063,154.27433056999362,198.3293870616108,196.61638750688505,"0.4744616150856018, 0.3919382393360138","0.40367111563682556, 0.3628767132759094","0.4873386025428772, 0.48695987462997437","0.4159131944179535, 0.4727301001548767","0.3964917063713074, 0.5858104228973389","0.3409157395362854, 0.5804464221000671","0.4149523377418518, 0.7256065607070923","0.3663073182106018, 0.7299973964691162","0.5014357566833496, 0.5599357485771179","0.4744475483894348, 0.5602123141288757","0.3866155743598938, 0.8740576505661011","0.3448554277420044, 0.9052072763442993","0.5075998306274414, 0.3362608551979065",-18.88220368732783,Leading Side
2.569235902569236,29.05157552580293,21.33887752811521,174.9317699531748,151.336644891121,149.92740467695904,154.11182318085324,198.27238661905685,196.6150905062352,"0.4767092764377594, 0.3931123614311218","0.4036497473716736, 0.3617696464061737","0.4874005913734436, 0.48679131269454956","0.4133976995944977, 0.46868354082107544","0.39648133516311646, 0.5864108800888062","0.34041327238082886, 0.5804378390312195","0.41497159004211426, 0.7262574434280396","0.36616167426109314, 0.7301456928253174","0.501360297203064, 0.5549240708351135","0.4714450240135193, 0.5551552772521973","0.38662251830101013, 0.8757110834121704","0.34506407380104065, 0.9056111574172974","0.5075157284736633, 0.33562493324279785",-19.20030127095315,Leading Side
2.6026026026026026,28.77178187747353,20.94604969336654,174.15164485208967,151.14827765693605,149.59588340487605,154.0435230991212,198.2031600466899,196.5557165490897,"0.4778651297092438, 0.3936914801597595","0.4036632180213928, 0.3611378073692322","0.4874849319458008, 0.4866117835044861","0.41253891587257385, 0.4669419825077057","0.3964781165122986, 0.5867265462875366","0.34015679359436035, 0.5804303288459778","0.41499996185302734, 0.7266033291816711","0.36604851484298706, 0.7302396893501282","0.5013589262962341, 0.5532611608505249","0.4701640009880066, 0.5535207986831665","0.3866874575614929, 0.8770157098770142","0.34525400400161743, 0.9059292674064636","0.507424533367157, 0.33535847067832947",-19.361663629365992,Leading Side
2.6359693026359694,27.368346272397083,20.646237770438933,172.86227547531243,150.88647438034408,148.88695691711703,154.4096241288396,197.7710786499143,196.5231776265746,"0.4815775752067566, 0.39800694584846497","0.40193167328834534, 0.36058586835861206","0.48688191175460815, 0.4874900281429291","0.4108041226863861, 0.4641566872596741","0.39743462204933167, 0.5872086882591248","0.339965283870697, 0.5803033113479614","0.41502055525779724, 0.7276558876037598","0.36602532863616943, 0.7305423021316528","0.4991094172000885, 0.5532708168029785","0.469083696603775, 0.5505276918411255","0.3867570161819458, 0.8781867027282715","0.34544050693511963, 0.9062297940254211","0.5065012574195862, 0.33550044894218445",-19.662121595560112,Leading Side
2.669336002669336,26.560883857449152,20.4873155863377,172.10273632867663,150.7342819279616,148.65953145238564,154.5384929698501,197.48729672727907,196.4899951990052,"0.483126699924469, 0.3997679352760315","0.4011632800102234, 0.3602660298347473","0.48643627762794495, 0.4877970218658447","0.4099780023097992, 0.46303027868270874","0.39795488119125366, 0.5874603986740112","0.33982160687446594, 0.5801938772201538","0.41506320238113403, 0.7281628847122192","0.36602088809013367, 0.7306686639785767","0.49797695875167847, 0.552912712097168","0.468478262424469, 0.5492132306098938","0.38698330521583557, 0.8788666725158691","0.3456413149833679, 0.9064496755599976","0.5058392286300659, 0.33578363060951233",-19.770273591716755,Leading Side
2.702702702702702,26.360810685640605,20.54492730822168,172.1107645491999,150.21493363345627,148.7291090041498,155.0168540522419,197.2012788536465,196.54202334668503,"0.4842913746833801, 0.4003283977508545","0.3982926309108734, 0.3598286509513855","0.4869632124900818, 0.48775404691696167","0.4081834852695465, 0.46127286553382874","0.3985498547554016, 0.5875149965286255","0.3394084572792053, 0.5799536108970642","0.41505974531173706, 0.7288966774940491","0.36600467562675476, 0.7306808829307556","0.4979974627494812, 0.5527185201644897","0.46776121854782104, 0.5452501177787781","0.3871290683746338, 0.879001796245575","0.3458690345287323, 0.9064532518386841","0.505125880241394, 0.33676257729530334",-19.548621245988386,Leading Side
2.736069402736069,26.3068986924992,20.62868141473681,172.33142350639383,150.13115124672814,148.83681701866072,155.1548919838751,196.982834168227,196.5787330146763,"0.4848610460758209, 0.40054312348365784","0.3970465064048767, 0.35955196619033813","0.48732247948646545, 0.48737573623657227","0.40744733810424805, 0.4605238437652588","0.39890187978744507, 0.5875763893127441","0.33907514810562134, 0.5797809362411499","0.41502755880355835, 0.7295501232147217","0.3659513294696808, 0.7307001352310181","0.49796614050865173, 0.5524275302886963","0.4672785699367523, 0.5436347126960754","0.3872814476490021, 0.8792135119438171","0.3459789752960205, 0.9065089225769043","0.5046024322509766, 0.3373982310295105",-19.463914706704248,Leading Side
2.7694361027694363,26.69835452896521,20.403362199569884,172.6155780766101,149.50405395267805,149.01662891103206,155.18254294985886,196.7570039580941,196.5963467496992,"0.48500290513038635, 0.4006635248661041","0.39665353298187256, 0.35902073979377747","0.48807936906814575, 0.48659688234329224","0.40681782364845276, 0.4604801535606384","0.3992171585559845, 0.587621808052063","0.3388671278953552, 0.5795636773109436","0.4150705337524414, 0.7304118275642395","0.3659071922302246, 0.7308312654495239","0.4990015923976898, 0.5523251295089722","0.4673730731010437, 0.5431675314903259","0.3875716030597687, 0.8799236416816711","0.34600454568862915, 0.9065670967102051","0.5039516687393188, 0.3383297622203827",-19.40854553398445,Leading Side
2.802802802802803,26.7714670518142,20.49794799933753,172.37846460295407,149.53035323526268,148.98306812125438,155.24928579873375,196.3046762430349,196.6428435674619,"0.48551926016807556, 0.40112799406051636","0.39599111676216125, 0.35847383737564087","0.4885289669036865, 0.4865925908088684","0.4065934121608734, 0.46036919951438904","0.3994813859462738, 0.5877193212509155","0.338634192943573, 0.5793395638465881","0.4151884615421295, 0.7308545112609863","0.3658883273601532, 0.7309169769287109","0.4997286796569824, 0.5525403022766113","0.4675048291683197, 0.5429574251174927","0.3886623978614807, 0.8806441426277161","0.3460230529308319, 0.9066414833068848","0.503391683101654, 0.3382180333137512",-19.388304338910316,Leading Side
2.836169502836169,26.7083800064221,20.17482007743541,168.69361239546353,148.47596030631615,147.93186426525511,155.28348355375374,196.41155627065103,196.6601672317488,"0.48710036277770996, 0.4068297743797302","0.3954393267631531, 0.35844993591308594","0.4886128902435303, 0.5004509687423706","0.4054946303367615, 0.4596750736236572","0.39968883991241455, 0.5877878069877625","0.33847272396087646, 0.5786933898925781","0.41543135046958923, 0.7307170629501343","0.36588484048843384, 0.7308207750320435","0.5038511753082275, 0.5707409381866455","0.46889549493789673, 0.543211817741394","0.3886778950691223, 0.8805130124092102","0.34602198004722595, 0.906640350818634","0.5032613277435303, 0.3378559947013855",-19.791997296856074,Leading Side
2.8695362028695364,26.667856326816192,19.847686822786592,166.97022412686624,147.83712122327353,147.49133871523273,155.2706672339447,196.5137077473851,196.66759859497165,"0.4878394603729248, 0.4088561534881592","0.39526087045669556, 0.358402281999588","0.488638311624527, 0.5042316317558289","0.40467730164527893, 0.45909374952316284","0.39982205629348755, 0.5878260135650635","0.33838126063346863, 0.5782593488693237","0.415637344121933, 0.7306062579154968","0.3658835291862488, 0.7307398319244385","0.5057065486907959, 0.5752731561660767","0.4696272909641266, 0.5437213778495789","0.3887045681476593, 0.8803971409797668","0.34601837396621704, 0.906640887260437","0.5030280351638794, 0.33751243352890015",-19.966488249633205,Leading Side
2.902902902902903,26.050765191059583,17.23499766151792,168.78711336059905,143.64320596327548,146.76068384252733,155.5392146033085,196.7092141473006,196.69869177859405,"0.48879486322402954, 0.4128601551055908","0.3943321108818054, 0.3575616180896759","0.48753538727760315, 0.5028963088989258","0.3995000422000885, 0.455759197473526","0.40004318952560425, 0.5881615877151489","0.33837589621543884, 0.5783351063728333","0.41594257950782776, 0.7301961183547974","0.3658909797668457, 0.7306721806526184","0.4987422823905945, 0.56388920545578","0.4681625962257385, 0.5394415259361267","0.38870471715927124, 0.879748523235321","0.34597617387771606, 0.9065448045730591","0.5030588507652283, 0.3369864821434021",-20.070020655916956,Leading Side
2.9362696029362696,25.4438432144125,16.803935073537986,169.79980951059233,142.83283604753842,146.7102787268423,155.69421873934124,196.7968404753641,196.85940503066632,"0.4898641109466553, 0.4118587374687195","0.3936883807182312, 0.3572842478752136","0.487537145614624, 0.5018237829208374","0.39844825863838196, 0.45636820793151855","0.4003256857395172, 0.5881542563438416","0.33835941553115845, 0.5783150792121887","0.4161418080329895, 0.7299570441246033","0.3659014403820038, 0.7305917739868164","0.49640312790870667, 0.5596380233764648","0.46797871589660645, 0.5394741892814636","0.38882750272750854, 0.8783055543899536","0.34552428126335144, 0.9065114259719849","0.5034768581390381, 0.3369731605052948",-20.03213598595112,Leading Side
2.9696363029696364,25.342881084251147,16.520212758792617,194.67748684382343,140.25330393244587,145.8349799103708,155.5608196087432,197.4983556420713,197.09029534895816,"0.48966866731643677, 0.40981316566467285","0.39314812421798706, 0.3573073744773865","0.48691970109939575, 0.49996957182884216","0.3974836468696594, 0.45652908086776733","0.3987918496131897, 0.5874834656715393","0.33798253536224365, 0.5782646536827087","0.4164130687713623, 0.729446530342102","0.3659943640232086, 0.730575680732727","0.4771093428134918, 0.5332509279251099","0.4640349745750427, 0.5297998189926147","0.38912874460220337, 0.8777763247489929","0.34542316198349, 0.9065017700195312","0.5042644739151001, 0.33571821451187134",-20.12096642378901,Leading Side
3.0030030030030037,25.500414830529326,16.50478093430684,204.5292450350862,139.4570681365232,145.0880357198224,155.41385147441557,197.98034769857415,197.26138231424696,"0.4896182417869568, 0.4093865752220154","0.3928493857383728, 0.35731908679008484","0.48670464754104614, 0.4994979798793793","0.3971482813358307, 0.45667725801467896","0.3977307677268982, 0.5870170593261719","0.33765891194343567, 0.5782270431518555","0.41659703850746155, 0.7291770577430725","0.3660578429698944, 0.7305809259414673","0.472609281539917, 0.5279163718223572","0.4626367688179016, 0.5268549919128418","0.3893260657787323, 0.8774629831314087","0.345384418964386, 0.9064974784851074","0.5048655271530151, 0.3346972167491913",-20.256245210698324,Leading Side
3.0363697030363697,25.70343081310457,17.206572397818963,238.21531970615635,138.64284271672005,145.67859347390782,155.30709611283353,197.9224111891143,197.3576142574969,"0.48871031403541565, 0.4053710103034973","0.39282864332199097, 0.3573349714279175","0.48682770133018494, 0.49944648146629333","0.3984186351299286, 0.45984095335006714","0.3977445363998413, 0.5850638747215271","0.3374955356121063, 0.5778674483299255","0.41661661863327026, 0.7289638519287109","0.3661029040813446, 0.7306150197982788","0.4566163420677185, 0.5173406600952148","0.46303310990333557, 0.5256422758102417","0.3893330991268158, 0.8768802881240845","0.34528645873069763, 0.9064963459968567","0.5048666596412659, 0.33472034335136414",-20.079444680083974,Leading Side
3.0697364030697365,25.952845790576426,17.870188221655006,239.2131364318134,139.25886064616395,146.05632018566396,155.26378593650975,197.92391262080443,197.44977008004787,"0.48782190680503845, 0.40351128578186035","0.392610639333725, 0.35733288526535034","0.48686519265174866, 0.49913519620895386","0.3994278907775879, 0.4603593945503235","0.3977622091770172, 0.5839374661445618","0.33737051486968994, 0.577505886554718","0.41661912202835083, 0.7287790775299072","0.36616840958595276, 0.7306209206581116","0.45747774839401245, 0.5162484645843506","0.4630642831325531, 0.5250555276870728","0.3892185091972351, 0.8765288591384888","0.34520286321640015, 0.9064952731132507","0.5048409700393677, 0.33491674065589905",-19.936024105591205,Leading Side
3.1031031031031038,25.56575713716598,14.719990940823136,262.8215982273003,132.23321705303354,146.8142210079101,155.26529737255842,197.93834111135916,197.5588614014605,"0.4855649471282959, 0.4029821753501892","0.39243319630622864, 0.35713446140289307","0.48509010672569275, 0.49945908784866333","0.3936576247215271, 0.4602210521697998","0.39788052439689636, 0.5839809775352478","0.3373483419418335, 0.5774209499359131","0.4165254533290863, 0.7287649512290955","0.36628738045692444, 0.730646550655365","0.44032710790634155, 0.5048731565475464","0.4600432515144348, 0.5190630555152893","0.3889141380786896, 0.8763002157211304","0.34511759877204895, 0.906519889831543","0.504384458065033, 0.3350394666194916",-19.58454101479372,Leading Side
3.1364698031364697,25.455190573411908,13.43069068869516,262.1569311778608,129.70483419027065,147.35777410229505,155.26206357954038,197.99483680324667,197.59062464285384,"0.4844323992729187, 0.40285271406173706","0.39239025115966797, 0.3569563925266266","0.4843636155128479, 0.4967474937438965","0.39131462574005127, 0.4598708152770996","0.39803558588027954, 0.5840104818344116","0.33734434843063354, 0.5772501230239868","0.4161916673183441, 0.7288473844528198","0.3663637042045593, 0.7307069301605225","0.43901094794273376, 0.5029609203338623","0.4585270881652832, 0.5168784856796265","0.38793033361434937, 0.8763024210929871","0.345148503780365, 0.9064779281616211","0.5040877461433411, 0.3350994288921356",-19.408802286546713,Leading Side
3.169836503169837,25.827040909262266,12.201499618783952,217.1889789751801,131.17652916798332,147.75980580497554,155.36189603911254,198.2812014742386,197.61251013284812,"0.48341554403305054, 0.40247806906700134","0.392324835062027, 0.35679811239242554","0.4844113886356354, 0.48549684882164","0.38950496912002563, 0.44955530762672424","0.39813506603240967, 0.5842037796974182","0.337522953748703, 0.5775352716445923","0.41615381836891174, 0.7288585901260376","0.3664523959159851, 0.7307085990905762","0.46562519669532776, 0.5108833312988281","0.4530054032802582, 0.5086003541946411","0.38700515031814575, 0.8763295412063599","0.34516939520835876, 0.9061405062675476","0.5039801001548767, 0.3350555896759033",-19.191106787183447,Leading Side
3.2032032032032034,26.130251686454656,11.795225905615151,196.81650681761272,132.6909730935389,148.16555844924932,155.37680379763916,198.37644262740255,197.77765624826156,"0.4826619029045105, 0.4019969403743744","0.3921773135662079, 0.3567590117454529","0.4844565987586975, 0.4805065095424652","0.3890116810798645, 0.4451020359992981","0.39828699827194214, 0.5844276547431946","0.33764341473579407, 0.5779901742935181","0.4160555899143219, 0.728855311870575","0.3667096495628357, 0.7307119369506836","0.4749961793422699, 0.5146035552024841","0.4509531855583191, 0.5064907670021057","0.38644683361053467, 0.8761930465698242","0.34522944688796997, 0.9056059122085571","0.5038660764694214, 0.33481377363204956",-18.989450893799134,Leading Side
3.2365699032365702,24.490105869779445,0.294336871377141,193.18234930861095,126.60438452653908,147.5936817252993,155.3223222362437,198.10694158563743,197.90538965135423,"0.4852924942970276, 0.4045959413051605","0.3923724591732025, 0.35553932189941406","0.4837648868560791, 0.48021379113197327","0.3777431547641754, 0.41635075211524963","0.39878958463668823, 0.5847586393356323","0.3376465439796448, 0.5779937505722046","0.4158620238304138, 0.7288112640380859","0.36693620681762695, 0.7307125329971313","0.4751395583152771, 0.5139546990394592","0.4477432668209076, 0.5001617670059204","0.3863389790058136, 0.8759176135063171","0.3453446328639984, 0.905337929725647","0.5034427642822266, 0.3329211175441742",-19.32969664579314,Leading Side
3.2699366032699366,23.43424688432238,2.574667119900931,189.69361778175917,122.97811123061788,147.35050453333938,155.20237597487116,198.01773795705543,198.1019516270277,"0.486539751291275, 0.40559911727905273","0.3925462067127228, 0.3550000786781311","0.48326969146728516, 0.47879162430763245","0.3748161792755127, 0.415216863155365","0.39904525876045227, 0.5850499868392944","0.33764129877090454, 0.5780002474784851","0.4158192574977875, 0.7287684679031372","0.3672265410423279, 0.7306877970695496","0.4756394028663635, 0.5139294266700745","0.4468415677547455, 0.49920424818992615","0.38634711503982544, 0.8754542469978333","0.34539803862571716, 0.9050437211990356","0.5033384561538696, 0.33148542046546936",-19.48532593558847,Leading Side
3.3033033033033035,23.873482555950684,32.28421849903368,193.040745628212,79.81442742046723,147.5275802322918,155.29311444347394,197.75055806390165,198.20553149660012,"0.48648586869239807, 0.40557464957237244","0.391918808221817, 0.3544159531593323","0.48380976915359497, 0.47881603240966797","0.3333796560764313, 0.4109952449798584","0.39938730001449585, 0.58442223072052","0.3376419246196747, 0.5772185325622559","0.4158126413822174, 0.7284427881240845","0.36749711632728577, 0.7305850386619568","0.47437506914138794, 0.5137019753456116","0.4352858066558838, 0.4844646453857422","0.3867374658584595, 0.874691367149353","0.3455173671245575, 0.9048226475715637","0.5031315088272095, 0.3307915925979614",-19.39138257818656,Leading Side
3.3366700033366703,22.809028722617967,25.069287629237092,189.74201986045605,89.7989063692974,147.7805213366443,155.47593142046813,197.69045447301164,198.07598500133167,"0.4863768219947815, 0.40460315346717834","0.3917835056781769, 0.3541102707386017","0.48291683197021484, 0.47176098823547363","0.34221792221069336, 0.4160096049308777","0.39988839626312256, 0.5838457345962524","0.3378640413284302, 0.5767054557800293","0.4161343574523926, 0.727299153804779","0.36748403310775757, 0.7304111123085022","0.47373929619789124, 0.5125137567520142","0.4382309913635254, 0.492340087890625","0.38688698410987854, 0.874613881111145","0.34554821252822876, 0.9048231840133667","0.5031046867370605, 0.33086127042770386",-19.260148466106585,Leading Side
3.3700367033700367,23.21634322516197,1.1135131388764952,196.4692311104149,128.15795732666413,148.37769117038735,155.51942162446312,197.49588860182163,197.9764900657758,"0.4860824942588806, 0.40232419967651367","0.39243361353874207, 0.3528293967247009","0.48363828659057617, 0.4699838161468506","0.37788742780685425, 0.4182009696960449","0.4003585875034332, 0.5837953686714172","0.33807745575904846, 0.5765141844749451","0.4162343144416809, 0.7267482876777649","0.36748600006103516, 0.7303546071052551","0.4716337323188782, 0.505782425403595","0.441488653421402, 0.49591416120529175","0.38713687658309937, 0.8742572069168091","0.3455871045589447, 0.9048226475715637","0.5029290914535522, 0.33134159445762634",-19.07249723901723,Leading Side
3.4034034034034035,23.186133859649576,9.270164992478817,200.23387136249215,139.54629377116945,148.8410041907022,155.56416211991558,197.3281356143781,197.83832557912143,"0.4858584403991699, 0.40091365575790405","0.39265790581703186, 0.3526005148887634","0.4837523102760315, 0.46977514028549194","0.38748806715011597, 0.4198457598686218","0.40082788467407227, 0.5837787985801697","0.3382267355918884, 0.5764559507369995","0.41637545824050903, 0.726409375667572","0.367489755153656, 0.7303044199943542","0.470604807138443, 0.5023397207260132","0.4435853064060211, 0.4968944489955902","0.3873524069786072, 0.8742438554763794","0.3458619713783264, 0.9047138094902039","0.5028312802314758, 0.3313993513584137",-18.926493669576214,Leading Side
